video_id,title,description,published_at,tags,hashtags,duration,view_count,like_count,comment_count
PYtrcr9LJhs,"You Laugh, You Lose 🤣😹 Funniest Dogs And Cats Of 2025 😹🐶","You laugh, you lose! 🤣🐶 Funniest dogs and cats of 2025 🐱🐕 https://youtu.be/PYtrcr9LJhs  Welcome to PURRFECT PETS funny animals channel ♥    You can enjoy best funny cats and dogs videos (≧▽≦)  Thanks for watching our videos 🤣🤣🤣 #funny #cats #dogs #cute #animals #funnycats",2025-03-28T07:39:26Z,子猫|可愛い|ペット|動物,#funny|#cats|#dogs|#cute|#animals|#funnycats,PT40M30S,17823,95,31
ijX2BOrerxI,Try Not To Laugh 😍 Funniest Cats and Dogs 2025 😹🐶,"Welcome to Purrfect Pets! 💕 The perfect place for the cutest, funniest, and most lovable pet moments Thanks for watching our videos 🥰",2025-03-25T07:51:51Z,子猫|可愛い|ペット|動物,,PT36M52S,21791,128,29
EW41mBzvCVQ,You Laugh You Lose 😅 Best Funny Cats and Dogs Videos 😹🐶,"Welcome to Purrfect Pets! 💕 The perfect place for the cutest, funniest, and most lovable pet moments Thanks for watching our videos 🥰",2025-03-22T06:45:34Z,子猫|可愛い|ペット|動物,,PT36M28S,13533828,49764,2036
cXXRs9NJtl8,You Laugh You Lose 😂🐱 Funniest Dogs and Cats 2025 🐶🐈,"Welcome to Purrfect Pets! 💕 The perfect place for the cutest, funniest, and most lovable pet moments Subscribe now and enjoy the pawsome world of pets! 🐶🐱",2025-03-21T07:48:22Z,子猫|可愛い|ペット|動物,,PT36M29S,180182,1245,61
y58XUyf5RMo,You Laugh You Lose 🤣😍 Funniest Cats and Dogs Videos 2025 😹🐈,笑ったら負け 🤣😍 2025年の最高に面白い猫と犬の動画 😹🐈 Purrfect Pets の楽しい動物チャンネルへようこそ！ 😍 最高に面白い猫と犬の動画をお楽しみください！ (≧▽≦) 動画を見てくれてありがとう！ 😅 #面白い #かわいい #猫動画 #動物 #猫 #犬,2025-03-20T08:14:35Z,子猫|可愛い|ペット|動物,#面白い|#かわいい|#猫動画|#動物|#猫|#犬,PT36M25S,593976,2402,70
G0Pa6tRbKO8,Try Not To Laugh 😂🤣 Funniest Cats and Dogs 2025 😹🐶,"Welcome to Purrfect Pets! 💕  The perfect place for the cutest, funniest, and most lovable pet moments  Subscribe now and enjoy the pawsome world of pets! 🐶🐱",2025-03-19T03:40:08Z,子猫|可愛い|ペット|動物,,PT36M14S,197628,978,50
u_ZQEPcYQBI,私の猫のための簡単でおいしいスイカゼリーのレシピを紹介します。,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-07-05T09:40:14Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT3M,4894,34,5
IxG1Dab9ChU,卵とパンで作る、猫と私のためのシンプルだけどおいしいレシピ,卵とパンで作る、猫と私のためのシンプルだけどおいしいレシピ MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-07-02T09:44:16Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT4M19S,1711,27,14
gyUbgOUZ8YA,トルティーヤに卵を乗せると猫にとって驚くべき結果となるでしょう,トルティーヤに卵を乗せると猫にとって驚くべき結果となるでしょう https://youtu.be/gyUbgOUZ8YA MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-20T05:04:27Z,,#猫|#子猫|#可愛い|#ペット|#動物,PT3M24S,1525,29,17
-MeTkMpqcYQ,ブロッコリーと卵を使った、私と猫のためのシンプルだけどおいしい食事,ブロッコリーと卵を使った、私と猫のためのシンプルだけどおいしい食事 https://youtu.be/-MeTkMpqcYQ MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-15T09:23:11Z,,#猫|#子猫|#可愛い|#ペット|#動物,PT3M38S,1216,24,7
9mjcBz9SZKI,ジャガイモに卵を加えるだけ。猫と一緒においしい朝食を作りましょう,ジャガイモに卵を加えるだけ。猫と一緒においしい朝食を作りましょう https://youtu.be/9mjcBz9SZKI MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-13T10:00:42Z,,#猫|#子猫|#可愛い|#ペット|#動物,PT3M33S,1392,26,23
vL23u83_6mw,もうマクドナルドには行かないでください、猫と一緒にフライドポテトを作るのは簡単でおいしいです,もうマクドナルドには行かないでください、猫と一緒にフライドポテトを作るのは簡単でおいしいです MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-11T07:53:39Z,,#猫|#子猫|#可愛い|#ペット|#動物,PT2M57S,936,25,17
oIKY8NZMe6Q,猫のための簡単でおいしいキャベツと卵のレシピ,猫のための簡単でおいしいキャベツと卵のレシピ MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-10T04:14:02Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT4M9S,1428,29,19
HSsgf1f8YMA,私と猫のためのおいしいインスタントラーメンのレシピ,私と猫のためのおいしいインスタントラーメンのレシピ MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-06T07:18:28Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT4M3S,3707,48,34
1fQnk6ANdNM,ジャガイモ1個と卵1個で作る猫のためのおいしいディナー,ジャガイモ1個と卵1個で作る猫のためのおいしいディナー https://youtu.be/1fQnk6ANdNM  MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-05T10:43:24Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT3M42S,1300,31,22
dgFy6SBAUnM,猫にチリを与えたところ、驚くべき結果が得られました,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-02T04:46:12Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M19S,2025,19,2
a2o1QzqMl4Y,猫にニンジンをあげたら、猫の反応に驚いた,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-06-01T15:56:33Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M18S,612,21,4
CcrRJ3cS4d0,猫はキュウリを怖がりますか？,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-05-31T07:34:33Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M11S,2074,19,3
nm09PTKwdlo,私のかわいい猫は私の作る料理が大好きです,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-05-29T04:33:15Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M32S,304,19,3
gfEHkqvkWus,私が料理をするとき、私の猫はいつも近くにいます,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-05-28T03:42:11Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M40S,284,16,3
VZITqKyh9Js,私の猫は私が料理するのを辛抱強く待っています,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-05-27T08:35:07Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT1M26S,255,8,0
zVVo1um7pTM,私と猫のための簡単なレシピ,MIMI COOKING猫チャンネルへようこそ♥  動画をご覧いただきありがとうございます(≧▽≦) #猫 #子猫 #可愛い #ペット #動物,2024-05-25T13:26:34Z,子猫|可愛い|ペット|動物,#猫|#子猫|#可愛い|#ペット|#動物,PT2M20S,445,21,11
